workload,function,version,elapsed time,perf_thread_page_fault,perf_thread_cache_misses,perf_thread_instructions
100,display,3,234810,0,442,3456
100,display,3,263788,0,472,3458
100,display,3,131526,0,474,3449
100,display,3,563647,0,442,3454
100,display,3,167154,0,428,3456
100,display,3,147090,0,460,3456
100,display,3,168328,0,483,3456
100,display,3,170947,0,432,3456
100,display,3,140278,0,430,3451
100,display,3,144961,0,454,3449
100,display,3,128824,0,455,3451
100,display,3,408294,0,456,3402
100,display,3,153669,0,465,3456
100,display,3,136606,0,460,3458
100,display,3,179716,0,494,3455
100,display,3,161786,0,457,3454
100,display,3,134833,0,414,3460
100,display,3,140104,0,406,3455
100,display,3,173684,0,492,3455
100,display,3,148103,0,482,3455
100,display,3,151149,0,449,3456
100,display,3,144013,0,461,3460
100,display,3,145013,0,507,3454
100,display,3,146784,0,454,3454
100,display,3,142524,0,469,3456
100,display,3,159500,0,487,3454
100,display,3,124986,0,488,3454
100,display,3,81511,0,409,3455
100,display,3,108757,0,425,3455
100,display,3,145067,0,466,3460
100,display,3,152517,0,444,3458
100,display,3,174495,0,556,3456
100,display,3,170915,0,446,3456
100,display,3,147597,0,436,3460
100,display,3,134328,0,435,3456
100,display,3,161067,0,460,3460
100,display,3,152942,0,433,3460
100,display,3,144412,0,457,3460
100,display,3,150867,0,444,3458
100,display,3,165974,0,439,3456
100,display,3,134696,0,435,3455
100,display,3,188632,0,463,3454
100,display,3,154211,0,450,3451
100,display,3,217438,0,550,3610
100,display,3,542614,0,468,3447
100,display,3,163178,0,465,3456
100,display,3,181897,0,497,3456
100,display,3,169743,0,495,3456
100,display,3,118361,0,455,3456
100,display,3,164055,0,473,3456
100,display,3,184067,0,447,3460
100,display,3,158236,0,474,3456
100,display,3,143174,0,497,3460
100,display,3,166625,0,568,3455
100,display,3,200140,0,522,3456
100,display,3,549960,0,448,3455
100,display,3,199300,0,468,3453
100,display,3,142460,0,429,3454
100,display,3,164625,0,445,3456
100,display,3,302849,0,565,3455
100,display,3,143012,0,434,3456
100,display,3,496961,0,408,3451
100,display,3,173919,0,449,3456
100,display,3,152980,0,481,3454
100,display,3,159910,0,475,3455
100,display,3,171163,0,462,3456
100,display,3,154816,0,547,3455
100,display,3,153406,0,478,3455
100,display,3,151029,0,451,3460
100,display,3,173914,0,481,3458
100,display,3,148101,0,426,3456
100,display,3,125917,0,398,3454
100,display,3,148705,0,467,3455
100,display,3,156783,0,461,3454
100,display,3,182019,0,461,3458
100,display,3,188585,0,513,3456
100,display,3,141095,0,465,3456
100,display,3,192692,0,663,3453
100,display,3,145745,0,395,3456
100,display,3,158990,0,445,3460
100,display,3,147630,0,367,3455
100,display,3,177268,0,497,3449
100,display,3,145647,0,456,3456
100,display,3,134303,0,357,3455
100,display,3,112248,0,448,3456
