workload,function,version,elapsed time,perf_thread_page_fault,perf_thread_cache_misses,perf_thread_instructions
400,display,3,942145,0,760,3608
400,display,3,148296,0,461,3454
400,display,3,119955,0,457,3455
400,display,3,145975,0,444,3458
400,display,3,157236,0,325,3456
400,display,3,118212,0,513,3456
400,display,3,165861,0,506,3458
400,display,3,192406,0,353,3456
400,display,3,175019,0,520,3458
400,display,3,113542,0,579,3455
400,display,3,563429,0,458,3451
400,display,3,153887,0,427,3454
400,display,3,217506,0,543,3455
400,display,3,127287,0,468,3455
400,display,3,151175,0,471,3451
400,display,3,92134,0,415,3459
400,display,3,144541,0,417,3456
400,display,3,130451,0,318,3455
400,display,3,177324,0,476,3454
400,display,3,123307,0,465,3456
400,display,3,184920,0,495,3455
400,display,3,162287,0,467,3456
400,display,3,165999,0,470,3456
400,display,3,157814,0,522,3460
400,display,3,141619,0,444,3456
400,display,3,138646,0,454,3454
400,display,3,124052,0,486,3454
400,display,3,145896,0,451,3458
400,display,3,138284,0,435,3456
400,display,3,133701,0,567,3456
400,display,3,122224,0,487,3456
400,display,3,154788,0,449,3456
400,display,3,192574,0,462,3456
400,display,3,150495,0,449,3454
400,display,3,201439,0,516,3455
400,display,3,212626,0,488,3455
400,display,3,195038,0,362,3455
400,display,3,173277,0,451,3460
500,display,3,147327,0,439,3458
500,display,3,182386,0,426,3453
500,display,3,116954,0,468,3456
500,display,3,154453,0,439,3456
500,display,3,148943,0,474,3458
500,display,3,253175,0,457,3458
500,display,3,147737,0,453,3456
500,display,3,137319,0,461,3456
500,display,3,139866,0,441,3456
500,display,3,98496,0,448,3455
500,display,3,152299,0,449,3458
500,display,3,179587,0,474,3456
500,display,3,139830,0,438,3451
500,display,3,168651,0,461,3460
500,display,3,168196,0,477,3454
500,display,3,188531,0,467,3454
500,display,3,123279,0,319,3456
500,display,3,156117,0,497,3456
500,display,3,134227,0,471,3455
500,display,3,187418,0,454,3454
500,display,3,326515,0,353,3460
500,display,3,298541,0,452,3455
500,display,3,162183,0,491,3451
500,display,3,159197,0,488,3454
500,display,3,157182,0,452,3456
500,display,3,288253,0,541,3455
500,display,3,229203,0,413,3455
500,display,3,189218,0,466,3456
500,display,3,182702,0,420,3455
500,display,3,164860,0,465,3456
500,display,3,242915,0,525,3455
500,display,3,127790,0,463,3456
500,display,3,172842,0,460,3460
500,display,3,122006,0,454,3454
500,display,3,174965,0,521,3455
500,display,3,142845,0,441,3456
500,display,3,303748,0,417,3456
500,display,3,267216,0,470,3450
500,display,3,153372,0,463,3460
500,display,3,112240,0,424,3447
500,display,3,198595,0,383,3455
500,display,3,279078,0,453,3458
500,display,3,270073,0,427,3455
500,display,3,207693,0,497,3456
500,display,3,133480,0,445,3460
500,display,3,149984,0,473,3454
500,display,3,159763,0,452,3455
500,display,3,234253,0,481,3456
500,display,3,158109,0,480,3454
500,display,3,109242,0,427,3458
500,display,3,132340,0,344,3450
500,display,3,227895,0,530,3455
500,display,3,153740,0,436,3456
500,display,3,186687,0,482,3454
500,display,3,148111,0,562,3455
500,display,3,195512,0,409,3454
500,display,3,137485,0,412,3453
500,display,3,143233,0,491,3456
500,display,3,135675,0,427,3456
500,display,3,180997,0,422,3456
500,display,3,199772,0,446,3454
500,display,3,127156,0,447,3456
500,display,3,148817,0,615,3455
500,display,3,145566,0,445,3460
500,display,3,142454,0,473,3456
500,display,3,219873,0,479,3460
500,display,3,265038,0,466,3456
500,display,3,154708,0,484,3455
500,display,3,141870,0,428,3456
500,display,3,162275,0,471,3456
500,display,3,143424,0,448,3454
500,display,3,110367,0,464,3460
500,display,3,193424,0,596,3456
500,display,3,140350,0,440,3455
500,display,3,169674,0,522,3454
500,display,3,121671,0,375,3455
500,display,3,171303,0,300,3449
500,display,3,142987,0,441,3458
500,display,3,233534,0,466,3456
500,display,3,145570,0,410,3454
500,display,3,176571,0,468,3456
500,display,3,160269,0,470,3456
500,display,3,158862,0,450,3460
500,display,3,132551,0,457,3454
500,display,3,146324,0,464,3456
500,display,3,168711,0,425,3460
500,display,3,162779,0,432,3456
500,display,3,132623,0,453,3460
500,display,3,134534,0,407,3460
500,display,3,199824,0,345,3455
500,display,3,175003,0,491,3456
500,display,3,151954,0,456,3455
500,display,3,110737,0,483,3460
500,display,3,138883,0,423,3460
500,display,3,119080,0,463,3455
500,display,3,137805,0,429,3456
500,display,3,169049,0,516,3608
500,display,3,142035,0,455,3454
500,display,3,128328,0,465,3456
500,display,3,146826,0,318,3450
600,display,3,133945,0,456,3456
600,display,3,144584,0,441,3453
600,display,3,236047,0,496,3455
600,display,3,171932,0,494,3460
600,display,3,247356,0,496,3454
600,display,3,166134,0,442,3451
600,display,3,156487,0,579,3612
600,display,3,170620,0,462,3460
600,display,3,151209,0,459,3456
600,display,3,205447,0,449,3454
600,display,3,180016,0,478,3458
600,display,3,215185,0,482,3452
600,display,3,159073,0,494,3460
600,display,3,226937,0,473,3460
600,display,3,144307,0,308,3455
600,display,3,147435,0,444,3456
600,display,3,318521,0,457,3456
600,display,3,162599,0,486,3455
600,display,3,174054,0,470,3456
600,display,3,165564,0,417,3456
600,display,3,156470,0,468,3458
600,display,3,322722,0,546,3458
600,display,3,189439,0,483,3460
600,display,3,142687,0,472,3454
600,display,3,144649,0,455,3458
600,display,3,175866,0,419,3456
600,display,3,119003,0,487,3456
600,display,3,208624,0,314,3447
600,display,3,134636,0,532,3454
600,display,3,105461,0,449,3460
600,display,3,171494,0,521,3456
600,display,3,169474,0,460,3460
600,display,3,126738,0,452,3460
600,display,3,187144,0,439,3456
600,display,3,144303,0,497,3456
600,display,3,155670,0,492,3449
600,display,3,163176,0,475,3451
600,display,3,233870,0,515,3455
600,display,3,136106,0,441,3456
600,display,3,112977,0,425,3454
600,display,3,187719,0,519,3454
600,display,3,144559,0,429,3456
600,display,3,129765,0,317,3456
600,display,3,183856,0,466,3455
600,display,3,234491,0,574,3455
600,display,3,115498,0,501,3456
600,display,3,237765,0,589,3456
600,display,3,194690,0,507,3460
600,display,3,178302,0,472,3456
600,display,3,120876,0,438,3456
600,display,3,242792,0,517,3455
600,display,3,151773,0,426,3455
600,display,3,148944,0,479,3460
600,display,3,200994,0,450,3457
600,display,3,275506,0,489,3454
600,display,3,162800,0,452,3456
600,display,3,189412,0,364,3455
600,display,3,182652,0,491,3608
600,display,3,259327,0,479,3458
600,display,3,348806,0,540,3453
600,display,3,196296,0,485,3458
600,display,3,148591,0,419,3453
600,display,3,146610,0,534,3449
600,display,3,122686,0,450,3458
600,display,3,157752,0,501,3454
600,display,3,200077,0,512,3455
600,display,3,192506,0,410,3454
600,display,3,157871,0,473,3458
600,display,3,188947,0,446,3454
600,display,3,141164,0,412,3456
600,display,3,171670,0,451,3455
600,display,3,159751,0,460,3458
600,display,3,158512,0,446,3456
600,display,3,209977,0,569,3456
600,display,3,161754,0,479,3456
600,display,3,148186,0,422,3454
600,display,3,181656,0,449,3456
600,display,3,147711,0,450,3455
600,display,3,191328,0,423,3458
600,display,3,174732,0,562,3455
600,display,3,153549,0,433,3456
600,display,3,215593,0,465,3460
600,display,3,158555,0,441,3454
600,display,3,250131,0,451,3454
600,display,3,155418,0,437,3450
600,display,3,241397,0,434,3456
600,display,3,179748,0,422,3454
600,display,3,138463,0,442,3460
600,display,3,246898,0,479,3456
600,display,3,204446,0,536,3455
600,display,3,197427,0,452,3454
600,display,3,232974,0,433,3454
600,display,3,152805,0,441,3460
600,display,3,173076,0,486,3455
600,display,3,155352,0,507,3456
600,display,3,162028,0,467,3454
600,display,3,285856,0,427,3451
600,display,3,171008,0,454,3451
600,display,3,537338,0,484,3458
600,display,3,180348,0,446,3456
700,display,3,158146,0,513,3460
700,display,3,176592,0,455,3460
700,display,3,197743,0,456,3456
700,display,3,222186,0,467,3460
700,display,3,175309,0,421,3455
700,display,3,197662,0,451,3460
700,display,3,150922,0,505,3456
700,display,3,122065,0,435,3456
700,display,3,168313,0,460,3449
700,display,3,150600,0,435,3460
700,display,3,181534,0,441,3456
700,display,3,126891,0,445,3451
700,display,3,252763,0,520,3455
700,display,3,95000,0,419,3456
700,display,3,110007,0,459,3456
700,display,3,96021,0,411,3457
700,display,3,116153,0,458,3456
700,display,3,157798,0,465,3456
700,display,3,160384,0,445,3456
700,display,3,260112,0,441,3460
700,display,3,108546,0,451,3456
700,display,3,193091,0,365,3430
700,display,3,192158,0,443,3460
700,display,3,152038,0,489,3460
700,display,3,134370,0,443,3456
700,display,3,148451,0,445,3456
700,display,3,84293,0,453,3454
700,display,3,149696,0,473,3451
700,display,3,152708,0,438,3456
700,display,3,169649,0,531,3456
700,display,3,180853,0,500,3455
700,display,3,144715,0,442,3458
700,display,3,172809,0,495,3456
700,display,3,149418,0,478,3454
700,display,3,144984,0,453,3456
700,display,3,285700,0,512,3461
700,display,3,139649,0,493,3456
700,display,3,130596,0,436,3454
700,display,3,236797,0,511,3451
700,display,3,132286,0,407,3456
700,display,3,187540,0,452,3458
700,display,3,180074,0,453,3456
700,display,3,146326,0,435,3456
700,display,3,125304,0,466,3460
700,display,3,181214,0,453,3456
700,display,3,169282,0,452,3455
700,display,3,166979,0,445,3453
700,display,3,148244,0,445,3460
700,display,3,137883,0,442,3456
700,display,3,169964,0,454,3456
700,display,3,115684,0,475,3456
700,display,3,246137,0,467,3456
700,display,3,172558,0,467,3456
700,display,3,188359,0,424,3460
700,display,3,145817,0,479,3460
700,display,3,135403,0,441,3456
700,display,3,177349,0,431,3454
700,display,3,179577,0,399,3455
700,display,3,197792,0,483,3456
700,display,3,150195,0,445,3454
700,display,3,138622,0,473,3460
700,display,3,134465,0,435,3456
700,display,3,126763,0,457,3454
700,display,3,141493,0,470,3454
700,display,3,213799,0,464,3456
700,display,3,213221,0,502,3460
700,display,3,163186,0,473,3456
700,display,3,180264,0,486,3559
700,display,3,138675,0,494,3454
700,display,3,191358,0,464,3456
700,display,3,134423,0,428,3456
700,display,3,176885,0,468,3456
700,display,3,143784,0,442,3456
700,display,3,476422,0,305,3451
700,display,3,139757,0,435,3460
700,display,3,518375,0,484,3456
700,display,3,272681,0,435,3454
700,display,3,131351,0,476,3454
700,display,3,135071,0,356,3399
700,display,3,162770,0,489,3455
700,display,3,204554,0,445,3458
700,display,3,167013,0,422,3456
700,display,3,224494,0,420,3455
700,display,3,122698,0,443,3458
700,display,3,153009,0,441,3460
700,display,3,151969,0,443,3456
700,display,3,120279,0,427,3456
700,display,3,146835,0,457,3456
700,display,3,151594,0,454,3456
700,display,3,104402,0,482,3459
700,display,3,234265,0,449,3460
700,display,3,140026,0,317,3455
700,display,3,152668,0,527,3449
700,display,3,202795,0,480,3456
700,display,3,171871,0,494,3456
700,display,3,238955,0,475,3454
700,display,3,203770,0,456,3460
700,display,3,179776,0,488,3454
700,display,3,121415,0,424,3456
700,display,3,121851,0,454,3454
800,display,3,235506,0,461,3460
800,display,3,170119,0,432,3453
800,display,3,247793,0,453,3460
800,display,3,219449,0,516,3460
800,display,3,144199,0,449,3451
800,display,3,132675,0,441,3456
800,display,3,149558,0,440,3454
800,display,3,178198,0,468,3456
800,display,3,185633,0,542,3460
800,display,3,161291,0,481,3456
800,display,3,102919,0,426,3454
800,display,3,128061,0,441,3454
800,display,3,159507,0,495,3455
800,display,3,185653,0,472,3454
800,display,3,167677,0,492,3456
800,display,3,137145,0,447,3456
800,display,3,231991,0,455,3460
800,display,3,152753,0,447,3453
800,display,3,103382,0,470,3456
800,display,3,113004,0,446,3456
800,display,3,207855,0,443,3454
800,display,3,122352,0,460,3454
800,display,3,168656,0,436,3456
800,display,3,176784,0,485,3454
800,display,3,234621,0,438,3454
800,display,3,206030,0,467,3449
800,display,3,223127,0,467,3456
800,display,3,189448,0,475,3455
800,display,3,117656,0,500,3456
800,display,3,140088,0,446,3456
800,display,3,173099,0,478,3451
800,display,3,157399,0,482,3456
800,display,3,127157,0,460,3460
800,display,3,245539,0,500,3460
800,display,3,128933,0,453,3456
800,display,3,113340,0,477,3455
800,display,3,113554,0,458,3460
800,display,3,167689,0,468,3460
800,display,3,153552,0,479,3456
800,display,3,133786,0,418,3455
800,display,3,140714,0,452,3460
800,display,3,194580,0,362,3456
800,display,3,196618,0,438,3458
800,display,3,108930,0,446,3460
800,display,3,127864,0,468,3458
800,display,3,117469,0,450,3456
800,display,3,166291,0,463,3456
800,display,3,167675,0,493,3456
800,display,3,150500,0,474,3458
800,display,3,244640,0,469,3456
800,display,3,68995,0,429,3454
800,display,3,238038,0,482,3456
800,display,3,136072,0,415,3455
800,display,3,136231,0,429,3456
800,display,3,375934,0,437,3393
800,display,3,289953,0,481,3446
800,display,3,178034,0,507,3454
800,display,3,165365,0,472,3458
800,display,3,136772,0,449,3460
800,display,3,88927,0,254,3453
800,display,3,149354,0,445,3456
800,display,3,155343,0,545,3455
800,display,3,183645,0,476,3456
800,display,3,125573,0,435,3455
800,display,3,123564,0,443,3458
800,display,3,133904,0,450,3455
800,display,3,219476,0,507,3454
800,display,3,132440,0,447,3456
800,display,3,150685,0,427,3455
800,display,3,114828,0,435,3454
800,display,3,258456,0,475,3458
800,display,3,176934,0,485,3461
800,display,3,134450,0,300,3455
800,display,3,182520,0,475,3460
800,display,3,251494,0,570,3455
800,display,3,125591,0,486,3455
800,display,3,143262,0,425,3451
800,display,3,165198,0,277,3455
800,display,3,163864,0,467,3456
800,display,3,143132,0,486,3456
800,display,3,227706,0,485,3456
800,display,3,190714,0,434,3455
800,display,3,136129,0,422,3458
800,display,3,140920,0,504,3460
800,display,3,171145,0,449,3456
800,display,3,167467,0,396,3455
800,display,3,200438,0,497,3458
800,display,3,204379,0,441,3460
800,display,3,156754,0,449,3456
800,display,3,153468,0,555,3454
800,display,3,137713,0,455,3460
800,display,3,219803,0,440,3449
800,display,3,153572,0,474,3456
800,display,3,162296,0,450,3456
800,display,3,140111,0,431,3456
800,display,3,79246,0,413,3457
800,display,3,141206,0,466,3454
800,display,3,130508,0,468,3461
800,display,3,193818,0,485,3451
800,display,3,139347,0,444,3456
900,display,3,129412,0,460,3456
900,display,3,189503,0,444,3454
900,display,3,168916,0,489,3455
900,display,3,169250,0,522,3455
900,display,3,129122,0,482,3456
900,display,3,133339,0,448,3456
900,display,3,143623,0,454,3460
900,display,3,169204,0,440,3460
900,display,3,200143,0,444,3449
900,display,3,163224,0,573,3455
900,display,3,167403,0,436,3456
900,display,3,160432,0,465,3454
900,display,3,96416,0,443,3456
900,display,3,200806,0,455,3460
900,display,3,135962,0,470,3460
900,display,3,146127,0,418,3456
900,display,3,129067,0,443,3460
900,display,3,157553,0,460,3458
900,display,3,238048,0,547,3456
900,display,3,117376,0,458,3458
900,display,3,266953,0,486,3460
900,display,3,182180,0,462,3458
900,display,3,145755,0,442,3456
900,display,3,155517,0,443,3456
900,display,3,207643,0,486,3456
900,display,3,149914,0,415,3460
900,display,3,177843,0,503,3456
900,display,3,155793,0,498,3451
900,display,3,153923,0,461,3456
900,display,3,271285,0,464,3453
900,display,3,133821,0,434,3456
900,display,3,154026,0,538,3460
900,display,3,238391,0,447,3456
900,display,3,192344,0,457,3456
900,display,3,170478,0,554,3606
900,display,3,223627,0,609,3603
900,display,3,153094,0,457,3460
900,display,3,187502,0,465,3460
900,display,3,110821,0,465,3451
900,display,3,171104,0,437,3455
900,display,3,254457,0,444,3460
900,display,3,238980,0,390,3455
900,display,3,148399,0,468,3458
900,display,3,146921,0,441,3456
900,display,3,147942,0,460,3456
900,display,3,153355,0,477,3456
900,display,3,165592,0,433,3460
900,display,3,165407,0,437,3456
900,display,3,241493,0,459,3455
900,display,3,217441,0,410,3455
900,display,3,219185,0,489,3456
900,display,3,209436,0,478,3460
900,display,3,195151,0,450,3454
900,display,3,137072,0,461,3460
900,display,3,176303,0,533,3456
900,display,3,124389,0,424,3454
900,display,3,232157,0,517,3454
900,display,3,141430,0,463,3454
900,display,3,142127,0,491,3456
900,display,3,127634,0,476,3460
900,display,3,151672,0,490,3456
900,display,3,188972,0,354,3460
900,display,3,143184,0,528,3460
900,display,3,199008,0,411,3458
900,display,3,595275,0,490,3456
900,display,3,158654,0,446,3454
