workload,function,version,elapsed time,perf_thread_page_fault,perf_thread_cache_misses,perf_thread_instructions
900,display,3,98854,0,454,3461
900,display,3,117326,0,441,3457
900,display,3,101575,0,406,3461
900,display,3,90854,0,412,3457
900,display,3,99022,0,403,3455
900,display,3,74149,0,457,3456
900,display,3,104103,0,438,3455
900,display,3,99661,0,444,3455
900,display,3,91161,0,424,3455
900,display,3,132886,0,416,3461
900,display,3,89339,0,554,3455
900,display,3,98385,0,451,3461
900,display,3,91278,0,416,3455
900,display,3,88587,0,416,3459
900,display,3,88597,0,408,3459
900,display,3,92437,0,424,3456
900,display,3,102357,0,438,3457
900,display,3,128992,0,453,3457
900,display,3,106255,0,425,3452
900,display,3,88960,0,404,3456
900,display,3,76721,0,440,3457
900,display,3,94003,0,396,3455
900,display,3,123151,0,416,3456
900,display,3,89321,0,368,3461
900,display,3,114432,0,444,3455
900,display,3,162721,0,541,3451
900,display,3,109369,0,441,3461
900,display,3,100425,0,418,3452
900,display,3,105567,0,449,3457
900,display,3,93711,0,437,3457
900,display,3,347383,0,456,3455
900,display,3,100737,0,540,3461
900,display,3,110208,0,407,3457
900,display,3,68202,0,401,3451
900,display,3,134644,0,334,3457
900,display,3,89839,0,467,3458
900,display,3,110618,0,445,3461
900,display,3,101484,0,409,3456
900,display,3,105339,0,416,3455
900,display,3,93758,0,415,3457
1000,display,3,126275,0,485,3456
1000,display,3,123258,0,411,3461
1000,display,3,68915,0,492,3455
1000,display,3,90944,0,391,3455
1000,display,3,73353,0,386,3456
1000,display,3,113723,0,300,3456
1000,display,3,115389,0,436,3454
1000,display,3,98185,0,406,3461
1000,display,3,100790,0,416,3457
1000,display,3,106192,0,352,3457
1000,display,3,100531,0,431,3456
1000,display,3,121518,0,534,3454
1000,display,3,110687,0,490,3456
1000,display,3,87388,0,413,3455
1000,display,3,102141,0,431,3459
1000,display,3,102337,0,400,3461
1000,display,3,104996,0,439,3455
1000,display,3,99890,0,414,3452
1000,display,3,90089,0,431,3457
1000,display,3,94786,0,364,3455
1000,display,3,90684,0,356,3461
1000,display,3,85754,0,421,3457
1000,display,3,108837,0,346,3456
1000,display,3,118434,0,447,3457
1000,display,3,131572,0,466,3452
1000,display,3,112762,0,422,3459
1000,display,3,79177,0,435,3461
1000,display,3,70984,0,434,3454
1000,display,3,102339,0,415,3457
1000,display,3,96644,0,421,3457
1000,display,3,114271,0,476,3461
1000,display,3,108621,0,451,3452
1000,display,3,106653,0,444,3457
1000,display,3,103625,0,482,3457
1000,display,3,103646,0,430,3457
1000,display,3,101251,0,408,3457
1000,display,3,101659,0,429,3450
1000,display,3,103797,0,355,3461
1000,display,3,100026,0,424,3456
1000,display,3,89559,0,426,3461
1000,display,3,98919,0,429,3455
1000,display,3,101669,0,438,3459
1000,display,3,107734,0,411,3461
1000,display,3,99922,0,428,3461
1000,display,3,98889,0,395,3461
1000,display,3,176931,0,624,3456
1000,display,3,107368,0,589,3452
1000,display,3,89467,0,459,3455
1000,display,3,126995,0,478,3457
1000,display,3,104677,0,455,3459
1000,display,3,111614,0,559,3456
1000,display,3,105422,0,506,3457
1000,display,3,68031,0,392,3456
1000,display,3,91152,0,423,3459
1000,display,3,67059,0,406,3456
1000,display,3,99479,0,434,3457
1000,display,3,111385,0,463,3456
1000,display,3,91226,0,405,3457
1000,display,3,118347,0,467,3457
1000,display,3,93209,0,405,3457
1000,display,3,135161,0,464,3452
1000,display,3,90019,0,394,3459
1000,display,3,102811,0,445,3461
1000,display,3,92491,0,395,3457
1000,display,3,191669,0,493,3456
1000,display,3,69298,0,394,3447
1000,display,3,90846,0,412,3461
1000,display,3,60836,0,399,3456
1000,display,3,107550,0,419,3452
1000,display,3,76376,0,438,3457
1000,display,3,126558,0,492,3457
1000,display,3,103975,0,393,3461
1000,display,3,103678,0,503,3456
1000,display,3,89710,0,391,3457
1000,display,3,105873,0,409,3454
1000,display,3,88218,0,388,3455
1000,display,3,86043,0,428,3456
1000,display,3,91880,0,407,3459
1000,display,3,105557,0,461,3457
1000,display,3,129517,0,522,3454
1000,display,3,95640,0,456,3457
1000,display,3,103629,0,415,3461
1000,display,3,100084,0,419,3457
1000,display,3,87851,0,386,3461
1000,display,3,111060,0,456,3455
1000,display,3,94790,0,438,3461
1000,display,3,107132,0,478,3459
1000,display,3,101689,0,433,3459
1000,display,3,149277,0,471,3455
1000,display,3,98363,0,423,3452
1000,display,3,93205,0,445,3455
1000,display,3,111541,0,441,3455
1000,display,3,100683,0,401,3457
1000,display,3,101834,0,411,3461
1000,display,3,103793,0,434,3461
1000,display,3,103981,0,517,3459
1000,display,3,91283,0,422,3455
1000,display,3,112307,0,434,3456
1000,display,3,99866,0,426,3457
1000,display,3,116945,0,431,3461
