workload,function,version,elapsed time,perf_thread_page_fault,perf_thread_cache_misses,perf_thread_instructions
700,display,3,170347,0,440,3460
700,display,3,156540,0,482,3454
700,display,3,123198,0,478,3458
700,display,3,164188,0,472,3455
700,display,3,187381,0,468,3455
700,display,3,151180,0,523,3455
700,display,3,134711,0,426,3460
700,display,3,127292,0,473,3456
700,display,3,178780,0,427,3460
700,display,3,156488,0,484,3456
700,display,3,119493,0,469,3458
700,display,3,138676,0,454,3456
700,display,3,232684,0,592,3610
700,display,3,157859,0,433,3456
700,display,3,168068,0,439,3456
700,display,3,163518,0,486,3454
700,display,3,157168,0,494,3454
700,display,3,161005,0,490,3451
700,display,3,149064,0,474,3456
700,display,3,168612,0,438,3460
700,display,3,142526,0,445,3454
700,display,3,200061,0,432,3458
700,display,3,134750,0,489,3460
700,display,3,152352,0,477,3456
700,display,3,175883,0,478,3456
700,display,3,184612,0,428,3456
700,display,3,115088,0,509,3456
700,display,3,176724,0,424,3456
700,display,3,224495,0,642,3606
700,display,3,156779,0,493,3456
700,display,3,157486,0,540,3456
700,display,3,142091,0,438,3456
700,display,3,280267,0,414,3456
700,display,3,143886,0,431,3455
700,display,3,165860,0,439,3456
700,display,3,106016,0,436,3456
700,display,3,202475,0,448,3454
700,display,3,124271,0,411,3449
700,display,3,191987,0,300,3460
700,display,3,146043,0,467,3456
700,display,3,205564,0,591,3610
700,display,3,203066,0,365,3451
700,display,3,143173,0,374,3455
700,display,3,158875,0,453,3456
700,display,3,115790,0,330,3446
700,display,3,165206,0,486,3456
700,display,3,244224,0,549,3453
700,display,3,134675,0,515,3450
700,display,3,161010,0,469,3456
700,display,3,188935,0,535,3456
700,display,3,167307,0,493,3452
700,display,3,171135,0,456,3449
700,display,3,164687,0,315,3455
700,display,3,178850,0,430,3456
700,display,3,139482,0,415,3451
700,display,3,159606,0,467,3451
700,display,3,266527,0,460,3455
700,display,3,152100,0,319,3455
700,display,3,134461,0,479,3455
700,display,3,162367,0,486,3455
700,display,3,136365,0,427,3456
700,display,3,147055,0,471,3456
700,display,3,214528,0,496,3456
700,display,3,168246,0,463,3456
700,display,3,210486,0,493,3454
700,display,3,151123,0,469,3456
700,display,3,172155,0,438,3456
700,display,3,156491,0,475,3450
700,display,3,137532,0,433,3458
700,display,3,233722,0,475,3456
700,display,3,481989,0,564,3601
700,display,3,162588,0,444,3456
700,display,3,162935,0,526,3455
700,display,3,191551,0,370,3456
700,display,3,175713,0,502,3458
700,display,3,109826,0,422,3460
700,display,3,143913,0,436,3460
700,display,3,191046,0,439,3460
700,display,3,134327,0,415,3454
700,display,3,253482,0,749,3612
700,display,3,184127,0,396,3454
700,display,3,197437,0,520,3456
700,display,3,100123,0,429,3456
700,display,3,148410,0,469,3460
700,display,3,124041,0,431,3460
700,display,3,146875,0,434,3460
700,display,3,172808,0,466,3460
700,display,3,118483,0,444,3460
700,display,3,154224,0,452,3456
700,display,3,126948,0,457,3456
700,display,3,149441,0,539,3455
700,display,3,150435,0,406,3456
700,display,3,198200,0,492,3460
700,display,3,157964,0,442,3456
700,display,3,163632,0,458,3456
700,display,3,164555,0,476,3456
700,display,3,179819,0,317,3455
700,display,3,115028,0,414,3456
700,display,3,139233,0,464,3458
700,display,3,325804,0,583,3455
700,display,3,168245,0,455,3456
700,display,3,305642,0,478,3456
700,display,3,142048,0,423,3458
700,display,3,128853,0,437,3449
700,display,3,158360,0,480,3454
700,display,3,195101,0,443,3455
700,display,3,113495,0,477,3460
700,display,3,154079,0,435,3456
700,display,3,189910,0,466,3454
700,display,3,153257,0,465,3456
700,display,3,145428,0,438,3460
700,display,3,160015,0,418,3458
700,display,3,165365,0,502,3455
700,display,3,189760,0,463,3456
700,display,3,187350,0,444,3456
700,display,3,240057,0,481,3456
700,display,3,171463,0,452,3455
700,display,3,224526,0,447,3456
700,display,3,136413,0,446,3456
700,display,3,127527,0,431,3456
700,display,3,187760,0,566,3456
700,display,3,144245,0,434,3460
700,display,3,139627,0,460,3454
700,display,3,196637,0,436,3460
700,display,3,131679,0,455,3456
700,display,3,176407,0,426,3454
700,display,3,136584,0,463,3460
700,display,3,149330,0,500,3456
700,display,3,146278,0,428,3456
700,display,3,215193,0,484,3456
700,display,3,200789,0,442,3455
700,display,3,168434,0,446,3449
700,display,3,191898,0,406,3455
700,display,3,151428,0,428,3456
700,display,3,149539,0,455,3451
700,display,3,143037,0,423,3456
700,display,3,196071,0,457,3460
700,display,3,154715,0,437,3456
700,display,3,176046,0,472,3454
700,display,3,248165,0,500,3456
700,display,3,276691,0,464,3456
700,display,3,179581,0,462,3454
700,display,3,207316,0,485,3458
700,display,3,128649,0,414,3454
700,display,3,131047,0,450,3456
700,display,3,141382,0,415,3460
700,display,3,188283,0,485,3460
700,display,3,205941,0,430,3454
700,display,3,183175,0,532,3608
700,display,3,146268,0,442,3456
700,display,3,152074,0,445,3460
700,display,3,155903,0,533,3454
700,display,3,149869,0,433,3460
700,display,3,123198,0,449,3456
700,display,3,157975,0,511,3455
700,display,3,201659,0,345,3450
700,display,3,196633,0,465,3454
700,display,3,148717,0,528,3456
700,display,3,175395,0,465,3454
700,display,3,152848,0,459,3455
700,display,3,156726,0,511,3455
700,display,3,144567,0,422,3454
700,display,3,180634,0,406,3455
700,display,3,125358,0,448,3456
700,display,3,214355,0,445,3454
700,display,3,159874,0,480,3456
700,display,3,214792,0,467,3454
700,display,3,152609,0,353,3454
700,display,3,146656,0,446,3460
700,display,3,155495,0,528,3456
700,display,3,177405,0,427,3454
700,display,3,162462,0,472,3460
700,display,3,115400,0,447,3456
700,display,3,186958,0,507,3456
700,display,3,177456,0,461,3456
700,display,3,144080,0,423,3456
700,display,3,228140,0,432,3456
700,display,3,210481,0,493,3454
700,display,3,196557,0,417,3456
700,display,3,269414,0,497,3454
700,display,3,161251,0,431,3456
700,display,3,158386,0,408,3460
700,display,3,169114,0,464,3460
700,display,3,185108,0,547,3455
700,display,3,212689,0,640,3612
700,display,3,192417,0,482,3460
700,display,3,179656,0,461,3460
700,display,3,170044,0,464,3456
700,display,3,199019,0,508,3450
700,display,3,143184,0,448,3456
700,display,3,156347,0,459,3456
700,display,3,138173,0,420,3454
700,display,3,121189,0,464,3454
700,display,3,172115,0,477,3458
700,display,3,190878,0,443,3454
700,display,3,144816,0,443,3454
700,display,3,156883,0,552,3454
700,display,3,153117,0,401,3455
700,display,3,173452,0,450,3460
700,display,3,135672,0,469,3454
700,display,3,148419,0,420,3454
700,display,3,166132,0,546,3460
700,display,3,185574,0,541,3455
700,display,3,155459,0,485,3455
700,display,3,178313,0,470,3460
700,display,3,148291,0,428,3458
700,display,3,127594,0,444,3454
700,display,3,156979,0,485,3460
700,display,3,188016,0,500,3612
700,display,3,157953,0,436,3455
700,display,3,148294,0,427,3455
700,display,3,208158,0,374,3455
700,display,3,133861,0,487,3456
700,display,3,139741,0,485,3454
700,display,3,155792,0,445,3456
700,display,3,208210,0,426,3458
700,display,3,175084,0,526,3455
700,display,3,159237,0,482,3454
700,display,3,231510,0,489,3455
700,display,3,145154,0,428,3455
700,display,3,152189,0,483,3460
700,display,3,193849,0,646,3607
700,display,3,208508,0,489,3463
700,display,3,185273,0,353,3447
700,display,3,197546,0,478,3449
700,display,3,116903,0,448,3455
700,display,3,173758,0,479,3456
700,display,3,180996,0,468,3454
700,display,3,210434,0,466,3454
700,display,3,156567,0,462,3456
700,display,3,174145,0,495,3454
700,display,3,163417,0,437,3456
700,display,3,170165,0,538,3456
700,display,3,140078,0,436,3456
700,display,3,135071,0,438,3456
700,display,3,162108,0,431,3456
700,display,3,256277,0,516,3458
700,display,3,147516,0,369,3455
700,display,3,124907,0,477,3456
700,display,3,167886,0,470,3455
700,display,3,127748,0,415,3454
700,display,3,159389,0,457,3460
700,display,3,229279,0,497,3449
700,display,3,189820,0,461,3456
700,display,3,138069,0,499,3456
700,display,3,195722,0,506,3456
700,display,3,172458,0,463,3456
700,display,3,131995,0,464,3456
700,display,3,164358,0,500,3456
700,display,3,156256,0,439,3456
700,display,3,236226,0,476,3456
700,display,3,140648,0,480,3456
700,display,3,161869,0,569,3455
700,display,3,166438,0,477,3456
700,display,3,146755,0,422,3456
700,display,3,144494,0,446,3458
700,display,3,168260,0,461,3456
700,display,3,131729,0,460,3460
700,display,3,189598,0,485,3456
700,display,3,248997,0,603,3607
700,display,3,192542,0,359,3450
700,display,3,231825,0,634,3603
700,display,3,143128,0,446,3456
700,display,3,167466,0,422,3455
700,display,3,139788,0,440,3458
700,display,3,159805,0,475,3454
700,display,3,72257,0,442,3454
700,display,3,149144,0,454,3456
700,display,3,237652,0,555,3456
700,display,3,141126,0,432,3456
700,display,3,161647,0,461,3460
700,display,3,153781,0,463,3455
700,display,3,143319,0,435,3456
700,display,3,163969,0,534,3454
700,display,3,181633,0,447,3456
700,display,3,169453,0,628,3456
700,display,3,119592,0,476,3456
700,display,3,145670,0,455,3460
700,display,3,189106,0,426,3454
700,display,3,187882,0,520,3456
700,display,3,164332,0,422,3456
700,display,3,154933,0,456,3456
700,display,3,135035,0,470,3449
700,display,3,141146,0,596,3456
700,display,3,185185,0,497,3451
700,display,3,184394,0,506,3455
700,display,3,165930,0,488,3456
700,display,3,119464,0,455,3458
700,display,3,146550,0,454,3460
700,display,3,176697,0,490,3455
700,display,3,134392,0,434,3458
700,display,3,158135,0,477,3458
700,display,3,229900,0,477,3458
700,display,3,257003,0,485,3456
700,display,3,188780,0,382,3449
700,display,3,126512,0,537,3456
700,display,3,139323,0,434,3454
700,display,3,116426,0,428,3460
700,display,3,131822,0,480,3456
700,display,3,199448,0,357,3455
700,display,3,195100,0,371,3456
700,display,3,165858,0,513,3460
700,display,3,176689,0,321,3455
700,display,3,223010,0,477,3460
700,display,3,160200,0,467,3455
700,display,3,265341,0,484,3458
700,display,3,172200,0,452,3454
700,display,3,142475,0,476,3456
700,display,3,174932,0,467,3456
700,display,3,114597,0,454,3456
700,display,3,133129,0,295,3456
700,display,3,187688,0,493,3455
700,display,3,122836,0,459,3456
700,display,3,151831,0,437,3456
700,display,3,173337,0,452,3454
700,display,3,134644,0,428,3458
700,display,3,124715,0,491,3456
700,display,3,136674,0,433,3460
700,display,3,175745,0,426,3458
700,display,3,158507,0,438,3453
700,display,3,136283,0,438,3456
700,display,3,180896,0,423,3454
700,display,3,193299,0,481,3458
700,display,3,172203,0,505,3455
700,display,3,116324,0,425,3456
700,display,3,173513,0,487,3456
700,display,3,163018,0,423,3460
700,display,3,171812,0,426,3456
700,display,3,145570,0,417,3456
700,display,3,129864,0,442,3456
700,display,3,137162,0,452,3456
700,display,3,217377,0,678,3606
700,display,3,228785,0,505,3451
700,display,3,199316,0,349,3456
700,display,3,125334,0,451,3456
700,display,3,189305,0,443,3454
700,display,3,159695,0,453,3454
700,display,3,206053,0,500,3456
700,display,3,146285,0,434,3456
700,display,3,149612,0,465,3456
700,display,3,144773,0,472,3456
700,display,3,170893,0,424,3454
700,display,3,164984,0,517,3460
700,display,3,138519,0,538,3456
700,display,3,150112,0,513,3455
700,display,3,173505,0,526,3456
700,display,3,208687,0,502,3456
700,display,3,165861,0,425,3460
700,display,3,230088,0,584,3606
700,display,3,143524,0,465,3455
700,display,3,157785,0,475,3455
700,display,3,141921,0,437,3454
700,display,3,176338,0,452,3455
700,display,3,164945,0,463,3456
700,display,3,121783,0,480,3455
700,display,3,167391,0,466,3451
700,display,3,149395,0,458,3456
700,display,3,132920,0,468,3456
700,display,3,181652,0,481,3455
700,display,3,190140,0,482,3458
700,display,3,164264,0,433,3456
700,display,3,141135,0,432,3456
700,display,3,184648,0,514,3454
700,display,3,185809,0,422,3460
700,display,3,211162,0,487,3455
700,display,3,183994,0,489,3456
700,display,3,175176,0,449,3456
700,display,3,169947,0,531,3456
700,display,3,155368,0,465,3456
700,display,3,283227,0,566,3454
700,display,3,197024,0,452,3456
700,display,3,108831,0,399,3455
700,display,3,131400,0,434,3456
700,display,3,230062,0,475,3447
700,display,3,125444,0,299,3455
700,display,3,179011,0,521,3456
700,display,3,178346,0,489,3455
700,display,3,161506,0,538,3456
700,display,3,230343,0,537,3460
700,display,3,87411,0,535,3454
700,display,3,305523,0,611,3449
700,display,3,175158,0,485,3449
700,display,3,220423,0,595,3455
700,display,3,169902,0,511,3456
700,display,3,124601,0,420,3458
700,display,3,174816,0,438,3456
700,display,3,172108,0,477,3456
700,display,3,209063,0,504,3455
700,display,3,135460,0,454,3456
700,display,3,149514,0,528,3460
700,display,3,158348,0,436,3456
700,display,3,161726,0,520,3456
700,display,3,172954,0,482,3451
700,display,3,121345,0,466,3456
700,display,3,130339,0,461,3460
700,display,3,144398,0,467,3460
700,display,3,196350,0,578,3553
700,display,3,156834,0,464,3454
700,display,3,151497,0,443,3454
700,display,3,170214,0,460,3458
700,display,3,114381,0,454,3456
700,display,3,155680,0,477,3460
700,display,3,151957,0,521,3456
700,display,3,146395,0,454,3460
700,display,3,191278,0,371,3455
700,display,3,191395,0,463,3456
700,display,3,173541,0,476,3456
700,display,3,109339,0,424,3460
700,display,3,123446,0,417,3458
700,display,3,131695,0,430,3458
700,display,3,127339,0,448,3458
700,display,3,112811,0,458,3456
700,display,3,177715,0,427,3456
700,display,3,147557,0,415,3456
700,display,3,149008,0,463,3456
700,display,3,137549,0,473,3454
700,display,3,188786,0,473,3456
700,display,3,374253,0,624,3454
700,display,3,156550,0,475,3456
700,display,3,117129,0,482,3458
700,display,3,171746,0,444,3458
700,display,3,167031,0,453,3456
700,display,3,194548,0,355,3451
700,display,3,124208,0,507,3456
700,display,3,122251,0,433,3460
700,display,3,138644,0,455,3454
700,display,3,159678,0,495,3455
700,display,3,193527,0,435,3456
700,display,3,181549,0,370,3455
700,display,3,175465,0,463,3454
700,display,3,149013,0,442,3456
700,display,3,185538,0,546,3460
700,display,3,158187,0,430,3455
700,display,3,203315,0,517,3449
700,display,3,150285,0,449,3458
700,display,3,164449,0,510,3456
700,display,3,160909,0,488,3456
700,display,3,148335,0,509,3460
700,display,3,160986,0,438,3460
700,display,3,140222,0,348,3450
700,display,3,126367,0,437,3456
700,display,3,114917,0,460,3455
700,display,3,176204,0,422,3460
700,display,3,104546,0,445,3454
700,display,3,166022,0,473,3458
700,display,3,158268,0,497,3455
700,display,3,270239,0,523,3456
700,display,3,125656,0,467,3454
700,display,3,170018,0,520,3454
700,display,3,181137,0,367,3455
700,display,3,154477,0,480,3456
700,display,3,143758,0,436,3455
700,display,3,179550,0,432,3460
700,display,3,125620,0,420,3456
700,display,3,341514,0,487,3456
700,display,3,144442,0,423,3454
700,display,3,135355,0,415,3456
700,display,3,133412,0,418,3456
700,display,3,166432,0,432,3453
700,display,3,194006,0,461,3449
700,display,3,177432,0,450,3458
700,display,3,176004,0,448,3451
700,display,3,174171,0,461,3458
700,display,3,205695,0,492,3456
700,display,3,162038,0,475,3456
700,display,3,228169,0,524,3460
700,display,3,133618,0,420,3460
700,display,3,157212,0,455,3460
700,display,3,148347,0,466,3456
700,display,3,144745,0,468,3456
700,display,3,285422,0,520,3456
700,display,3,165737,0,514,3460
700,display,3,152962,0,436,3458
700,display,3,143664,0,442,3456
700,display,3,176643,0,348,3456
700,display,3,189287,0,499,3455
700,display,3,140782,0,333,3460
700,display,3,543332,0,442,3454
700,display,3,148805,0,442,3455
700,display,3,172460,0,424,3455
700,display,3,149827,0,465,3454
700,display,3,139534,0,451,3454
700,display,3,201179,0,384,3455
700,display,3,142619,0,478,3456
700,display,3,129411,0,477,3456
700,display,3,149624,0,446,3456
700,display,3,247460,0,486,3460
700,display,3,175703,0,566,3456
700,display,3,154869,0,448,3460
700,display,3,183928,0,488,3454
700,display,3,139472,0,455,3456
700,display,3,132208,0,447,3456
700,display,3,192526,0,481,3454
700,display,3,144557,0,411,3456
700,display,3,117221,0,513,3454
700,display,3,167228,0,445,3455
700,display,3,229585,0,481,3460
700,display,3,132130,0,408,3446
700,display,3,177820,0,447,3460
700,display,3,181526,0,431,3460
700,display,3,145338,0,439,3454
700,display,3,172119,0,466,3456
700,display,3,200505,0,439,3456
700,display,3,148212,0,429,3456
700,display,3,580551,0,537,3456
700,display,3,248167,0,522,3455
700,display,3,146259,0,424,3454
700,display,3,158363,0,542,3455
700,display,3,163881,0,467,3454
700,display,3,148352,0,390,3455
