0 , 1.8e-06 , ../data/400x400.png , Display 
0 , 1.5e-06 , ../data/400x400.png , Display 
0 , 2.1e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.7e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.2e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.4e-06 , ../data/400x400.png , Display 
0 , 2.1e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.8e-06 , ../data/400x400.png , Display 
0 , 2.1e-06 , ../data/400x400.png , Display 
0 , 2.8e-06 , ../data/400x400.png , Display 
0 , 1.8e-06 , ../data/400x400.png , Display 
0 , 2.6e-06 , ../data/400x400.png , Display 
0 , 2.1e-06 , ../data/400x400.png , Display 
0 , 1.7e-06 , ../data/400x400.png , Display 
0 , 1.5e-06 , ../data/400x400.png , Display 
0 , 1.5e-06 , ../data/400x400.png , Display 
0 , 1.7e-06 , ../data/400x400.png , Display 
0 , 1.2e-06 , ../data/400x400.png , Display 
0 , 2.1e-06 , ../data/400x400.png , Display 
0 , 2.3e-06 , ../data/400x400.png , Display 
0 , 1.5e-06 , ../data/400x400.png , Display 
0 , 1.8e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 2.5e-06 , ../data/400x400.png , Display 
0 , 1.4e-06 , ../data/400x400.png , Display 
0 , 1.1e-06 , ../data/400x400.png , Display 
0 , 1.7e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.5e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 1.1e-06 , ../data/400x400.png , Display 
0 , 1.7e-06 , ../data/400x400.png , Display 
0 , 2.2e-06 , ../data/400x400.png , Display 
0 , 1.5e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 1.7e-06 , ../data/400x400.png , Display 
0 , 1.4e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 3e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.8e-06 , ../data/400x400.png , Display 
0 , 1.4e-06 , ../data/400x400.png , Display 
0 , 1.5e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 1.8e-06 , ../data/400x400.png , Display 
0 , 2.1e-06 , ../data/400x400.png , Display 
0 , 1.2e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 1.7e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.4e-06 , ../data/400x400.png , Display 
0 , 1.5e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 2.4e-06 , ../data/400x400.png , Display 
0 , 1.9e-06 , ../data/400x400.png , Display 
0 , 1.8e-06 , ../data/400x400.png , Display 
0 , 2.2e-06 , ../data/400x400.png , Display 
0 , 2.4e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.8e-06 , ../data/400x400.png , Display 
0 , 1.5e-06 , ../data/400x400.png , Display 
0 , 1.8e-06 , ../data/400x400.png , Display 
0 , 1.4e-06 , ../data/400x400.png , Display 
0 , 1.2e-06 , ../data/400x400.png , Display 
0 , 2.1e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 2e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 1.4e-06 , ../data/400x400.png , Display 
0 , 1.5e-06 , ../data/400x400.png , Display 
0 , 1.7e-06 , ../data/400x400.png , Display 
0 , 1.8e-06 , ../data/400x400.png , Display 
0 , 1.5e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.2e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 1.9e-06 , ../data/400x400.png , Display 
0 , 1.1e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 2e-06 , ../data/400x400.png , Display 
0 , 2.2e-06 , ../data/400x400.png , Display 
0 , 2.2e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 1.7e-06 , ../data/400x400.png , Display 
0 , 1.9e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 1.7e-06 , ../data/400x400.png , Display 
0 , 1.7e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.7e-06 , ../data/400x400.png , Display 
0 , 1.5e-06 , ../data/400x400.png , Display 
0 , 1.2e-06 , ../data/400x400.png , Display 
0 , 1.4e-06 , ../data/400x400.png , Display 
0 , 1.4e-06 , ../data/400x400.png , Display 
0 , 1.2e-06 , ../data/400x400.png , Display 
0 , 1.2e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.1e-06 , ../data/400x400.png , Display 
0 , 1.7e-06 , ../data/400x400.png , Display 
0 , 1.8e-06 , ../data/400x400.png , Display 
0 , 1.9e-06 , ../data/400x400.png , Display 
0 , 1.7e-06 , ../data/400x400.png , Display 
0 , 1.4e-06 , ../data/400x400.png , Display 
0 , 1.1e-06 , ../data/400x400.png , Display 
0 , 1.9e-06 , ../data/400x400.png , Display 
0 , 2.5e-06 , ../data/400x400.png , Display 
0 , 1.8e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.2e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
0 , 1.4e-06 , ../data/400x400.png , Display 
0 , 1.2e-06 , ../data/400x400.png , Display 
0 , 1.1e-06 , ../data/400x400.png , Display 
0 , 1.2e-06 , ../data/400x400.png , Display 
0 , 1.3e-06 , ../data/400x400.png , Display 
0 , 1.4e-06 , ../data/400x400.png , Display 
0 , 1.6e-06 , ../data/400x400.png , Display 
